entry_id,author,date,content,label
11499010,lastconqueror,07.11.2007 21:51,ilk kez 21 yaşında ayak bastığım ve bir izmirli olarak güzellğiyle büyülendiğim ve iyi ki bu şehir bizim dediğim harika şehir.,positive
2271042,margot,30.01.2003 13:25,"tutkularımın,hayallerimin hayat bulduğu, yapmam dediğin ne varsa yaptıran,kendine uyduran,bastan cıkartan tapılası sehir",positive
6041620,euhemuhu,14.10.2004 22:54,"""insanlık tarihinde en çok rol oynamış iki kıtanın mirazı üzerinde, efsanevi boğazı, yükselen camileri, sarayları, doğu için batı uygarlığının, batı için doğunun mistik gizeminin başladığı yer olma özelliği ile hayalleri ve rüyaları süsleyen eskinin tılsımlı mekanı""",positive
8442003,rumpelstiltskin,28.10.2005 03:37,cahil gavurlar arasında halen türkiyenin başkenti sayılan garip şehir,negative
3673037,tatei matinyeri,11.12.2003 03:09,"(bkz: istanpus)
ayın en çok yakıştığı masalsılık.",positive
9389106,pati,10.04.2006 16:37,"lalelerle daha da güzelleşmiş biricik şehir. rengarenk lalelerin ve tepelerini kar yağmışcasına beyazlatmış papatyaların yerini erguvanlar alacak boydan boya. rengarenkliği ve beyazlığı eflatuna dönecek. sonra sarı kır çiçekleri kaplarken tepeleri papatya beyazlığından sonra gelinciklerle kırmızı olacak... kısacık bir zamanda o kadar çok renk yaşatacak ki içinde yaşayabilenlere... kendisinden kopartılanlar anılarıyla yetinecekler soluk renklerin.. sırasını bilmelerine, bütün kış hayal etmiş olmalarına rağmen üstelik...
içinde lale bahçeleri, papatya tarlaları, kır çiçekleri, erguvan ağaçları, gelincik tarlaları parıldayan şehir. içinde bütün renkleri pırıl pırıl barındıran şehir...baharın en çok yakıştığı şehir.. her giydiğini kendine yakıştıran şehir...",positive
10421037,bibidibabidibuu,30.12.2006 12:05,belki cok iddaalı olacak ama; sevdiğiniz baska diyarlardayken katlanılması pek de kolay omayan sehir..,negative
8103422,polyethylene,29.08.2005 21:20,"şehrim. nefes alabildiğim, huzur bulabildiğim tek yer...

bugünkü sabah gazetesinde ilker sarıer'in istanbul'a dair bir hikayesi vardı. benim çok hoşuma gitti. buraya da aynen yapıştırıyorum.

petrol şeyhinin biri, üniversitede okuması için oğlunu istanbul'a gönderir. çocuk ilk devreyi başarıyla bitirdikten sonra notlar değişmeye ve çocuk hafiften serserileşmeye başlar. işin kötüsü, memleketten çocuğa gönderilen avuç dolusu paralar da artık yetmemektedir! şeyhimiz oğlunu kontrol etmek için adamlarından birini istanbul'a gönderir. adam istanbul'a gelince bir de ne görsün? şeyhin okusun diye gönderdiği oğul okulu bırakmış, kendini karıya kıza vurmuştur. uzun aramalardan sonra delikanlı boğaz kenarında salaş bir meyhanede bulunur.

""ya seydi, bu ne kepazeliktir! baban seni merak eder! kalk hemen gidiyoruz arabistan'a!""

çocuk:
"" ayva seydi"" der, ""ama önce bir otur da şu manzaraya bir bak...""

şeyhin adamı ""bunda ne kötülük olabilir ki"" diye düşünür ve masaya oturur. sandalcılar çaparilerini sallamakta, arkadaki tepelerin ardında batan kızıl güneş, boğaz'ı tonlarına renkten renge boyamaktadır.

arap, manzarayı seyrederken, garsonun getirdiği kavundan bir tane ağzına atar. ardından peynirin de tadına bakılır. eh eşek değiliz ya, şu aslan sütü denen meretin de bir tadına bakalım derken orada ipler kopar. şeyhin oğlu ve boğaz tarafından ayartılan adam, yorgun ve akşamdan kalma bir sesle, 15 gün sonra, efendisini arar:

""ya seydi, veled mazbut, velakin memleket puşt!""",positive
8759518,stablamate,21.12.2005 21:27,"en depresyonik durumda olduğunda ve bundan kurtulmak için çırpındığında, kendini kötü hissettiğin de, bir şeyleri yoluna koyamadığında, umut filizlerinin tek tek yokolduğu bu dünyada ciğerlerini son ama güzel bir nefesle doldurmak istediğinde; haydarpaşa'da inip, martıları yemleyip, esen rüzgarı arkana alıp, çayla içini ve ellerini ısıttığında ve şöyle bir etrafına baktığında, o denizin kokusunu içine çektiğinde, toprağını hücrelerine iliştirdiğinde işte ben varım, işte istanbul diyip rahatlayabileceğin sorununu derdini unuttuğun dünyanın en güzel, en çeşit şehiri, güzidesi.",positive
7544718,feraye,20.05.2005 17:10,"ankara'nin en ücra köşesine bile değişmeyeceğim şehir. bana ait olmayan, soğuk, yabancı..",negative
11629167,test kitabi,13.11.2007 18:58,her sabah küfretmenize sebep bir trafiğe her akşam keyiflenmenize sebep bir kokuya sahiptir ve hakikaten istisnadır.,negative
9794605,ranable,12.07.2006 18:01,"ah istanbul
sen de beni unutmussun
adim cikmis hatirindan
istanbul istanbul istanbul

...

istanbul yüzüme ah bi bak
istanbul yüzüme ah bi bak
bi bak ne olur
anla beni
anla, anla, anlat bana da

...

(bkz: peyk)",negative
8322072,breath,06.10.2005 12:11,"340 ayri noktasinda sert darbelerle yuzeyi zedelenen $ekli degi$tirilen $u guzelim kent viruslerin saldirisina direnen bir sistem gibi geldi birden. virusler ilerledikce sistem agirla$iyo, ayakta kalma suresi kisaliyo gibi.",negative
9553077,trenchkot,17.05.2006 17:56 ~ 18.05.2006 18:57,"edindiğim genel izlenim üzerine, tahminimce peyzaj ve bölge planlamasını tim burton yapmıştır bu şehrin.",negative
9634704,nuitari,04.06.2006 01:40,denizi olmasa mukemmel olabilecek sehir.,negative
2421089,ozzyy mclaren,25.02.2003 18:25,"yasamaya baslayınca ulan bu mu ıstanbul dedıyım.her gun bın kufur ettıgım, hala burada yasamama umıtlerım olan abuk sehır. bıseyler olacakmıs ama olamamıs, gelısmemıslıgın abıdesı. eskıden guzelmıs sanırım ama.",negative
6599422,gurubvakti,02.01.2005 23:48,"benim baskentim..
""biliyorsun ben hangi sehirdeysem, yalnizligin baskenti orasi"" - cemal sureya/gocebe",negative
10125105,colg fusion,07.10.2006 00:00,"her bayram/özel gün vesaire olduğu zaman vatan caddesi kapatılarak zaten sikik olan trafiğinin amına koyulan şehir. lan anlamıyorum ben hangi mantıkla şehrin tam ortasındaki en büyük caddesini kapatıyorsun be mnakoyim? her milli bayramda aynı bok. vatan caddesi'ni tamamen kapatıyorlar bi' de. be mnakoyim istoç'un oradan trafik başlıyor. sonra yarım saatlik yol 4 saatte alınınca ben küfretmez miyim bayrama da ağzıma gelene de? sanki stad kalmadı istanbul'da, boş alan kalmadı. yok anam illa vatan caddesi boydan boya kapatılacak, trafiğin amına koyulacak. insanlar işinden gücünden edilecek. insanların ""bugün yine bayram mı tüh be!"" denmeleri sağlanacak. sanki süper bir karayolu sistemi var da cesaret ediyorsunuz o caddeyi kapamaya. her şey tamam da bugün yollarda sürünen insanlardan yediğiniz küfürleri nasıl hazmediyorsunuz onu anlamıyorum ben.",negative
2141505,cosmic girl,06.01.2003 13:04 ~ 13:06,"başka herhangi bir şehirle karşılaştırılması abesle iştigal olacak şehir.
benzeri olmayan, olamayan ve olması gerekmeyen biricik kıta bağı (bkz: asya ve avrupayı birbirine bağlayan şehir) .
ayrıca, kıskanılan ama kıskanıldığı itiraf edilemeyen şehir.",positive
5250101,libade,03.08.2004 15:00,uğruna sevdiğim insanları bile kaybetmeyi göze aldığım ama bırakıp gidemediğim sihirli şehir...,positive
10639835,the quickest girl in the frying pan,06.03.2007 19:58,"paylaşılan, paylaşıldıkça güzelleşen şehir. yağmur, kar, rüzgar hepsi bu şehirle anlam kazanır.",positive
